action,observation.state,timestamp,frame_index,episode_index,index,task_index
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6190767  2.5933988  5.581816   2.1099005  7.429013  -5.142856
 27.312727 ]",53.633335,1609,0,1609,0
"[-2.6813188  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6195595  2.5933988  5.5809665  2.1099005  7.428979  -5.142856
 27.312727 ]",53.666668,1610,0,1610,0
"[-2.6813188  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6199265  2.5933988  5.580518   2.1099005  7.428953  -5.142856
 27.312727 ]",53.7,1611,0,1611,0
"[-2.6813188  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6205723  2.5933988  5.580069   2.1098921  7.4289193 -5.1428475
 27.312727 ]",53.733334,1612,0,1612,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6214902  2.5933988  5.5797224  2.1098921  7.428877  -5.142856
 27.312727 ]",53.766666,1613,0,1613,0
"[-2.6813188  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6233938  2.5934057  5.5795045  2.1098835  7.42886   -5.1428647
 27.312727 ]",53.8,1614,0,1614,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.627296   2.5934124  5.5793347  2.1098921  7.4288516 -5.1428647
 27.312727 ]",53.833332,1615,0,1615,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6272893  2.5934193  5.5792394  2.1098921  7.4288177 -5.1428475
 27.312727 ]",53.866665,1616,0,1616,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6275475  2.5934124  5.5791917  2.1099005  7.428809  -5.1428475
 27.312727 ]",53.9,1617,0,1617,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.628071   2.5934193  5.579185   2.1099005  7.428809  -5.1428475
 27.312727 ]",53.933334,1618,0,1618,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6285946  2.5934193  5.579199   2.1098835  7.4287586 -5.1428394
 27.312727 ]",53.966667,1619,0,1619,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6288664  2.593426   5.579219   2.1098921  7.42875   -5.1428475
 27.312727 ]",54.0,1620,0,1620,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6289754  2.593426   5.5792804  2.1099005  7.4287415 -5.1428647
 27.312727 ]",54.033333,1621,0,1621,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.628887   2.5934193  5.5793552  2.1098835  7.428716  -5.1428475
 27.312727 ]",54.066666,1622,0,1622,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6286285  2.593426   5.579437   2.1099005  7.4287076 -5.1428475
 27.312727 ]",54.1,1623,0,1623,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.628173   2.5934193  5.579525   2.1098835  7.428716  -5.1428647
 27.312727 ]",54.133335,1624,0,1624,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6272824  2.5934193  5.5796337  2.1098921  7.4286904 -5.142856
 27.312727 ]",54.166668,1625,0,1625,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6250253  2.5934193  5.579777   2.1098921  7.4286904 -5.1428647
 27.312727 ]",54.2,1626,0,1626,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6212997  2.593426   5.5799055  2.1099005  7.4286566 -5.142856
 27.312727 ]",54.233334,1627,0,1627,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6213202  2.593426   5.5800347  2.1098921  7.428648  -5.1428647
 27.312727 ]",54.266666,1628,0,1628,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6209939  2.5934124  5.5800147  2.1098921  7.42864   -5.142856
 27.312727 ]",54.3,1629,0,1629,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6203685  2.5934193  5.579613   2.1098835  7.428648  -5.142856
 27.312727 ]",54.333332,1630,0,1630,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6194303  2.5934193  5.5780973  2.1098921  7.42864   -5.1428647
 27.312727 ]",54.366665,1631,0,1631,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6176965  2.593426   5.575555   2.1098835  7.4286313 -5.1428475
 27.312727 ]",54.4,1632,0,1632,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.615888   2.5934124  5.5728216  2.1098921  7.4286227 -5.1428647
 27.312727 ]",54.433334,1633,0,1633,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6145966  2.593426   5.570517   2.1099005  7.4286313 -5.1428475
 27.312727 ]",54.466667,1634,0,1634,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.613407   2.5934193  5.567866   2.1098921  7.4286227 -5.142856
 27.312727 ]",54.5,1635,0,1635,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.612251   2.593433   5.564854   2.1098835  7.428614  -5.1428475
 27.312727 ]",54.533333,1636,0,1636,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6111226  2.5934193  5.561706   2.1098921  7.428614  -5.1428647
 27.312727 ]",54.566666,1637,0,1637,0
"[-2.6813188  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6099327  2.5934193  5.5585723  2.1098835  7.428606  -5.142856
 27.312727 ]",54.6,1638,0,1638,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6088722  2.5934193  5.5561314  2.1098921  7.428614  -5.1428475
 27.312727 ]",54.633335,1639,0,1639,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6078253  2.593426   5.5534735  2.1099005  7.428589  -5.142856
 27.312727 ]",54.666668,1640,0,1640,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6071181  2.593433   5.5509105  2.1098921  7.428606  -5.1428647
 27.312727 ]",54.7,1641,0,1641,0
"[-2.6813188  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6069143  2.593426   5.548714   2.1099005  7.4285975 -5.1428647
 27.312727 ]",54.733334,1642,0,1642,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6068056  2.5934193  5.5460696  2.1098835  7.428589  -5.142856
 27.312727 ]",54.766666,1643,0,1643,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6066422  2.5934124  5.5434456  2.1099005  7.4285975 -5.1428647
 27.312727 ]",54.8,1644,0,1644,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6064587  2.5934193  5.540638   2.1099005  7.428589  -5.142856
 27.312727 ]",54.833332,1645,0,1645,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6064928  2.593426   5.538136   2.1098835  7.428589  -5.142856
 27.312727 ]",54.866665,1646,0,1646,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.606588   2.593426   5.535661   2.1099005  7.4285717 -5.142856
 27.312727 ]",54.9,1647,0,1647,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6066763  2.5934193  5.5330915  2.1098921  7.4285803 -5.142856
 27.312727 ]",54.933334,1648,0,1648,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6067035  2.593426   5.531161   2.1099005  7.428589  -5.142856
 27.312727 ]",54.966667,1649,0,1649,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6066763  2.5934193  5.5291486  2.1098921  7.4285803 -5.1428475
 27.312727 ]",55.0,1650,0,1650,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6065948  2.593426   5.52787    2.1098835  7.4285803 -5.1428647
 27.312727 ]",55.033333,1651,0,1651,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6063907  2.593426   5.5272107  2.1098921  7.4285803 -5.142856
 27.312727 ]",55.066666,1652,0,1652,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.605881   2.5934193  5.526762   2.1098752  7.4285717 -5.142856
 27.312727 ]",55.1,1653,0,1653,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6051874  2.5934193  5.5265307  2.1098921  7.4285717 -5.142856
 27.312727 ]",55.133335,1654,0,1654,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6045756  2.5934193  5.526062   2.1099005  7.4285803 -5.1428647
 27.312727 ]",55.166668,1655,0,1655,0
"[-2.6813188  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6041677  2.5934193  5.525749   2.1098921  7.4285717 -5.1428475
 27.312727 ]",55.2,1656,0,1656,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6036034  2.5934057  5.525593   2.1098835  7.4285803 -5.142856
 27.312727 ]",55.233334,1657,0,1657,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6030867  2.5934193  5.525532   2.1098921  7.4285636 -5.1428733
 27.312727 ]",55.266666,1658,0,1658,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6027467  2.593426   5.52562    2.1099005  7.4285636 -5.142856
 27.312727 ]",55.3,1659,0,1659,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6027467  2.5934124  5.525593   2.1098921  7.4285717 -5.1428475
 27.312727 ]",55.333332,1660,0,1660,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6028216  2.5934124  5.525532   2.1098835  7.4285803 -5.1428475
 27.312727 ]",55.366665,1661,0,1661,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.60291    2.5934124  5.5256605  2.1098921  7.4285803 -5.1428647
 27.312727 ]",55.4,1662,0,1662,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.602971   2.5933988  5.5263543  2.1098835  7.4285717 -5.1428647
 27.312727 ]",55.433334,1663,0,1663,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.602978   2.5934124  5.52768    2.1098921  7.4285717 -5.142856
 27.312727 ]",55.466667,1664,0,1664,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6029508  2.5934057  5.529189   2.1098921  7.428589  -5.1428647
 27.312727 ]",55.5,1665,0,1665,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6028624  2.5934124  5.53129    2.1098921  7.4285636 -5.1428475
 27.312727 ]",55.533333,1666,0,1666,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6027265  2.5934057  5.5329013  2.1099005  7.4285717 -5.1428647
 27.312727 ]",55.566666,1667,0,1667,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.602366   2.5934193  5.534832   2.1098835  7.4285803 -5.142856
 27.312727 ]",55.6,1668,0,1668,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6018085  2.5934057  5.5370345  2.1099005  7.4285803 -5.1428647
 27.312727 ]",55.633335,1669,0,1669,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6012511  2.5934057  5.5394616  2.1099005  7.4285717 -5.1428733
 27.312727 ]",55.666668,1670,0,1670,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6007683  2.593426   5.5420313  2.1098752  7.4285717 -5.1428475
 27.312727 ]",55.7,1671,0,1671,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6004558  2.5934193  5.5433846  2.1098835  7.4285717 -5.142856
 27.312727 ]",55.733334,1672,0,1672,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.6000478  2.5934124  5.544309   2.1098835  7.4285717 -5.142856
 27.312727 ]",55.766666,1673,0,1673,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.599674   2.5933988  5.5446897  2.1098921  7.4285717 -5.1428394
 27.312727 ]",55.8,1674,0,1674,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5993476  2.5934193  5.545295   2.1099005  7.4285717 -5.1428475
 27.312727 ]",55.833332,1675,0,1675,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5989668  2.5934124  5.546253   2.1099005  7.4285636 -5.1428394
 27.312727 ]",55.866665,1676,0,1676,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5986474  2.5934057  5.547341   2.1099005  7.4285717 -5.142856
 27.312727 ]",55.9,1677,0,1677,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5983822  2.5934193  5.5483947  2.1099005  7.4285717 -5.1428647
 27.312727 ]",55.933334,1678,0,1678,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5980628  2.5934124  5.549843   2.1098921  7.4285717 -5.142856
 27.312727 ]",55.966667,1679,0,1679,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5977566  2.5934057  5.55125    2.1099005  7.4285464 -5.1428475
 27.312727 ]",56.0,1680,0,1680,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5974848  2.5934124  5.5526304  2.1099005  7.428589  -5.1428475
 27.312727 ]",56.033333,1681,0,1681,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.597247   2.5934124  5.553915   2.1098835  7.4285636 -5.1428647
 27.312727 ]",56.066666,1682,0,1682,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.597002   2.5934193  5.555309   2.1098835  7.4285717 -5.142856
 27.312727 ]",56.1,1683,0,1683,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.596764   2.5934124  5.556723   2.1098921  7.4285717 -5.1428475
 27.312727 ]",56.133335,1684,0,1684,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.596499   2.5933988  5.558205   2.1098835  7.4285717 -5.1428647
 27.312727 ]",56.166668,1685,0,1685,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.5164833 -5.142857
 28.       ]","[-2.5963018  2.5934057  5.559293   2.1098921  7.4285636 -5.142856
 27.312727 ]",56.2,1686,0,1686,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.596091   2.5934124  5.559864   2.1098921  7.4285717 -5.142856
 27.312727 ]",56.233334,1687,0,1687,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5959008  2.5934057  5.5605235  2.1099005  7.4285636 -5.142856
 27.312727 ]",56.266666,1688,0,1688,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.59569    2.5934124  5.5612845  2.1099005  7.4286566 -5.1428475
 27.312727 ]",56.3,1689,0,1689,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5955677  2.5934193  5.5618625  2.1099005  7.428869  -5.1428475
 27.312727 ]",56.333332,1690,0,1690,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5954113  2.5934193  5.56276    2.1099005  7.429403  -5.1428647
 27.312727 ]",56.366665,1691,0,1691,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5952616  2.5934193  5.563705   2.1098835  7.429945  -5.142856
 27.312727 ]",56.4,1692,0,1692,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5951393  2.5934124  5.5645413  2.1098921  7.430335  -5.142856
 27.312727 ]",56.433334,1693,0,1693,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5950372  2.5934124  5.565364   2.1098835  7.4306316 -5.142856
 27.312727 ]",56.466667,1694,0,1694,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.594915   2.5934193  5.5660505  2.1098835  7.430954  -5.1428647
 27.312727 ]",56.5,1695,0,1695,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5947926  2.5934124  5.566044   2.1098921  7.431208  -5.1428475
 27.312727 ]",56.533333,1696,0,1696,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5946975  2.5933988  5.5655065  2.1098835  7.4313865 -5.1428475
 27.312727 ]",56.566666,1697,0,1697,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5945954  2.5934057  5.564276   2.1098835  7.431539  -5.1428475
 27.312727 ]",56.6,1698,0,1698,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5945003  2.5934124  5.563433   2.1098921  7.431607  -5.142856
 27.312727 ]",56.633335,1699,0,1699,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5944188  2.5934193  5.5629706  2.1098921  7.431649  -5.1428475
 27.312727 ]",56.666668,1700,0,1700,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5943575  2.5934124  5.562814   2.1098921  7.431683  -5.142856
 27.312727 ]",56.7,1701,0,1701,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.594276   2.5934193  5.562692   2.1098835  7.4316916 -5.1428475
 27.312727 ]",56.733334,1702,0,1702,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5942147  2.5934057  5.5622363  2.1098921  7.4316406 -5.142856
 27.312727 ]",56.766666,1703,0,1703,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.5164833 -5.142857
 28.       ]","[-2.5941536  2.5934193  5.5616655  2.1098835  7.4316154 -5.142856
 27.312727 ]",56.8,1704,0,1704,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5940855  2.5934057  5.560938   2.1098835  7.431573  -5.142856
 27.312727 ]",56.833332,1705,0,1705,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5940447  2.5933988  5.5605235  2.1098921  7.4315305 -5.142856
 27.312727 ]",56.866665,1706,0,1706,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5939903  2.5934124  5.560149   2.1098921  7.4315133 -5.1428647
 27.312727 ]",56.9,1707,0,1707,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5939496  2.5934193  5.5594764  2.1099005  7.431598  -5.1428475
 27.312727 ]",56.933334,1708,0,1708,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5939088  2.5934057  5.5590615  2.1099005  7.431844  -5.142856
 27.312727 ]",56.966667,1709,0,1709,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.593868   2.5934057  5.5587626  2.1099005  7.432285  -5.1428475
 27.312727 ]",57.0,1710,0,1710,0
"[-2.6813188  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5938272  2.5934193  5.558253   2.1098921  7.4326324 -5.1428475
 27.312727 ]",57.033333,1711,0,1711,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5938067  2.5934124  5.5578923  2.1098921  7.432929  -5.142856
 27.312727 ]",57.066666,1712,0,1712,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.593773   2.5934057  5.5578923  2.1099005  7.433209  -5.142856
 27.312727 ]",57.1,1713,0,1713,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5938408  2.5934124  5.5581236  2.1098835  7.433353  -5.1428475
 27.312727 ]",57.133335,1714,0,1714,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5941875  2.5934057  5.558307   2.1098921  7.4333954 -5.1428394
 27.312727 ]",57.166668,1715,0,1715,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5948741  2.5934057  5.5582256  2.1098921  7.43337   -5.1428647
 27.312727 ]",57.2,1716,0,1716,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5956764  2.5934193  5.558001   2.1098921  7.433353  -5.1428475
 27.312727 ]",57.233334,1717,0,1717,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5960639  2.5934193  5.5575795  2.1098921  7.4333105 -5.1428733
 27.312727 ]",57.266666,1718,0,1718,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5964174  2.5934193  5.5569267  2.1098921  7.433234  -5.1428647
 27.312727 ]",57.3,1719,0,1719,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5967438  2.5934124  5.555873   2.1098835  7.4331326 -5.1428647
 27.312727 ]",57.333332,1720,0,1720,0
"[-2.5934067  2.5934067 -5.5824175  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5969613  2.5934057  5.5546427  2.1098921  7.43298   -5.1428475
 27.312727 ]",57.366665,1721,0,1721,0
"[-2.5934067  2.5934067 -5.4945054  2.1098902  7.428571  -5.142857
 28.       ]","[-2.5971246  2.5934193  5.5540514  2.1098921  7.432844  -5.1428475
 27.312727 ]",57.4,1722,0,1722,0
